D:\JEFF_NEW\NEW_DATA\20230701_ALKANESTANDARD_JEREMYKRI_RUN1.d  1 Jul 23   8:32 am
Start of data points
6.01927,3469
6.02558,5565
6.03188,5373
6.0382,5673
6.0445,5966
6.05082,6056
6.05712,5880
6.06343,5912
6.06973,6395
6.07605,8970
6.08235,7876
6.08867,8314
6.09497,8259
6.10128,7419
6.10758,6943
6.1139,7503
6.1202,8256
6.12652,8809
6.13282,8273
6.13913,10453
6.14543,10120
6.15175,11046
6.15805,13996
6.16437,13461
6.17067,13669
6.17698,14687
6.1833,15148
6.1896,14945
6.19592,16282
6.20222,14814
6.20853,13309
6.21483,12942
6.22115,11603
6.22745,10125
6.23377,11454
6.24007,10067
6.24638,9927
6.25268,10095
6.259,9227
6.2653,9160
6.27162,9202
6.27792,8840
6.28423,9635
6.29053,11009
6.29685,12199
6.30315,11612
6.30947,13236
6.31577,15413
6.32208,15558
6.32838,17940
6.3347,20228
6.341,19507
6.34732,18559
6.35363,17816
6.35993,15148
6.36625,14532
6.37255,12495
6.37887,10678
6.38517,10237
6.39148,9056
6.39778,9230
6.4041,8165
6.4104,8357
6.41672,9135
6.42302,8698
6.42933,8983
6.43563,8573
6.44195,7275
6.44825,6556
6.45457,7618
6.46087,7734
6.46718,6147
6.47348,7815
6.4798,6420
6.4861,6427
6.49242,7030
6.49872,6935
6.50503,6023
6.51133,6123
6.51765,6108
6.52397,7303
6.53027,6036
6.53658,6158
6.54288,5693
6.5492,5240
6.5555,5467
6.56182,5225
6.56812,5979
6.57443,4389
6.58073,4696
6.58705,4451
6.59335,4236
6.59967,5328
6.60597,4094
6.61228,4416
6.61858,5198
6.6249,4892
6.6312,4899
6.63752,4594
6.64382,4475
6.65013,5279
6.65643,5147
6.66275,5191
6.66905,4995
6.67537,6174
6.68167,6221
6.68798,6384
6.6943,6313
6.7006,6563
6.70692,5960
6.71322,6126
6.71953,4914
6.72583,4229
6.73215,4859
6.73845,4606
6.74477,4361
6.75107,3984
6.75738,4514
6.76368,4585
6.77,4143
6.7763,5359
6.78262,4495
6.78892,6444
6.79523,6964
6.80153,7871
6.80785,9693
6.81415,11777
6.82047,12212
6.82677,10657
6.83308,9374
6.83938,9891
6.8457,7842
6.852,8180
6.85832,8226
6.86462,9082
6.87093,10499
6.87725,13605
6.88355,15107
6.88987,16094
6.89617,15577
6.90248,14452
6.90878,12542
6.9151,10332
6.9214,9912
6.92772,8179
6.93402,7427
6.94033,7482
6.94663,6808
6.95295,7234
6.95925,7676
6.96557,6372
6.97187,6222
6.97818,8371
6.98448,6087
6.9908,6461
6.9971,7668
7.00342,7834
7.00972,8070
7.01603,8120
7.02233,8204
7.02865,7818
7.03495,6207
7.04127,6636
7.04758,6588
7.05388,6784
7.0602,6591
7.0665,9755
7.07282,11691
7.07912,18712
7.08543,27013
7.09173,32895
7.09805,38137
7.10435,35367
7.11067,32728
7.11697,26529
7.12328,24320
7.12958,19901
7.1359,16180
7.1422,14524
7.14852,11908
7.15482,12917
7.16113,12425
7.16743,11364
7.17375,11612
7.18005,11436
7.18637,10014
7.19267,10229
7.19898,8408
7.20528,10379
7.2116,8098
7.21792,7734
7.22422,6412
7.23053,5050
7.23683,2953
7.24315,4060
7.24945,3301
7.25577,3532
7.26207,4311
7.26838,3372
7.27468,3876
7.281,4285
7.2873,4604
7.29362,6133
7.29992,6084
7.30623,6915
7.31253,6945
7.31885,5704
7.32515,4859
7.33147,5800
7.33777,5438
7.34408,5601
7.35038,6724
7.3567,5775
7.363,6658
7.36932,6780
7.37562,6960
7.38193,7173
7.38825,5713
7.39455,5862
7.40087,4622
7.40717,4876
7.41348,5528
7.41978,5070
7.4261,5096
7.4324,4798
7.43872,5547
7.44502,4175
7.45133,5085
7.45763,4052
7.46395,4398
7.47025,5089
7.47657,3636
7.48287,4542
7.48918,4483
7.49548,4409
7.5018,4257
7.5081,4918
7.51442,4238
7.52072,4826
7.52703,5832
7.53333,6566
7.53965,8073
7.54595,10991
7.55227,12698
7.55858,17729
7.56488,22324
7.5712,24557
7.5775,27831
7.58382,29920
7.59012,27637
7.59643,26662
7.60273,23741
7.60905,23473
7.61535,25455
7.62167,29443
7.62797,29178
7.63428,28728
7.64058,32166
7.6469,30352
7.6532,28143
7.65952,26107
7.66582,25253
7.67213,25714
7.67843,25747
7.68475,25363
7.69105,23134
7.69737,21825
7.70367,17872
7.70998,15942
7.71628,15333
7.7226,14936
7.7289,14902
7.73522,12860
7.74153,13447
7.74783,12523
7.75415,11614
7.76045,13259
7.76677,14015
7.77307,12563
7.77938,13445
7.78568,15337
7.792,13994
7.7983,14084
7.80462,17249
7.81092,16601
7.81723,17256
7.82353,17373
7.82985,19316
7.83615,21099
7.84247,21394
7.84877,29692
7.85508,34317
7.86138,37646
7.8677,42158
7.874,43590
7.88032,45357
7.88662,43151
7.89293,46271
7.89923,42549
7.90555,36042
7.91187,33698
7.91817,28576
7.92448,26869
7.93078,22320
7.9371,19553
7.9434,18993
7.94972,17097
7.95602,17290
7.96233,14171
7.96863,12113
7.97495,12491
7.98125,10859
7.98757,11267
7.99387,10775
8.00018,8960
8.00648,7005
8.0128,5119
8.0191,7594
8.02542,8455
8.03172,17129
8.03803,51236
8.04433,156225
8.05065,445392
8.05695,1089515
8.06327,2262053
8.06957,4118724
8.07588,6518044
8.0822,9318903
8.0885,12476383
8.09482,15906294
8.10112,19398742
8.10743,22532594
8.11373,25920610
8.12005,29086978
8.12635,31433662
8.13267,32339216
8.13897,30774760
8.14528,23250090
8.15158,14207546
8.1579,9267787
8.1642,7251154
8.17052,6305402
8.17682,5525404
8.18313,4579945
8.18943,3478890
8.19575,2319916
8.20205,1299663
8.20837,624722
8.21467,257386
8.22098,93706
8.22728,33201
8.2336,14153
8.2399,9820
8.24622,9236
8.25253,8964
8.25883,10184
8.26515,8764
8.27145,9912
8.27777,10116
8.28407,11735
8.29038,12880
8.29668,13044
8.303,13638
8.3093,12873
8.31562,11064
8.32192,12599
8.32823,13337
8.33453,16238
8.34085,19077
8.34715,19789
8.35347,20399
8.35977,19473
8.36608,17265
8.37238,15338
8.3787,14199
8.385,13601
8.39132,14078
8.39762,11781
8.40393,11838
8.41023,10732
8.41655,11088
8.42287,8623
8.42917,8753
8.43548,8358
8.44178,7125
8.4481,7247
8.4544,8369
8.46072,7593
8.46702,6855
8.47333,8247
8.47963,7530
8.48595,6464
8.49225,7012
8.49857,6600
8.50487,7717
8.51118,6226
8.51748,4119
8.5238,4306
8.5301,4715
8.53642,4715
8.54272,3783
8.54903,4626
8.55533,5779
8.56165,6567
8.56795,7798
8.57427,9654
8.58057,10426
8.58688,10191
8.59318,11246
8.5995,15075
8.60582,17837
8.61212,23542
8.61843,26159
8.62473,30464
8.63105,29868
8.63735,29199
8.64367,26035
8.64997,20804
8.65628,19955
8.66258,14875
8.6689,15320
8.6752,13874
8.68152,11798
8.68782,12465
8.69413,11061
8.70043,10750
8.70675,9260
8.71305,10485
8.71937,8630
8.72567,8158
8.73198,9273
8.73828,11527
8.7446,12462
8.7509,15759
8.75722,14367
8.76352,15416
8.76983,17946
8.77615,18686
8.78245,16025
8.78877,14378
8.79507,11724
8.80138,9432
8.80768,8808
8.814,9452
8.8203,9352
8.82662,10485
8.83292,10134
8.83923,9898
8.84553,9820
8.85185,10182
8.85815,10023
8.86447,12966
8.87077,16684
8.87708,27832
8.88338,44564
8.8897,69793
8.896,98751
8.90232,116934
8.90862,129483
8.91493,138495
8.92123,128447
8.92755,119673
8.93385,101775
8.94017,91166
8.94648,74013
8.95278,67993
8.9591,62365
8.9654,53578
8.97172,52148
8.97802,43056
8.98433,40248
8.99063,39976
8.99695,39338
9.00325,35520
9.00957,35350
9.01587,29303
9.02218,29119
9.02848,26373
9.0348,21933
9.0411,17047
9.04742,14386
9.05372,11502
9.06003,9979
9.06633,8913
9.07265,8853
9.07895,7321
9.08527,6824
9.09157,6870
9.09788,7964
9.10418,7749
9.1105,7995
9.11682,6128
9.12312,6731
9.12943,7699
9.13573,7807
9.14205,8082
9.14835,6422
9.15467,6635
9.16097,8135
9.16728,6826
9.17358,7339
9.1799,7048
9.1862,6270
9.19252,7212
9.19882,6754
9.20513,5498
9.21143,5036
9.21775,5089
9.22405,7457
9.23037,8970
9.23667,9556
9.24298,9878
9.24928,10516
9.2556,10403
9.2619,11544
9.26822,9039
9.27452,9269
9.28083,7736
9.28715,8611
9.29345,6191
9.29977,6706
9.30607,7070
9.31238,6568
9.31868,4841
9.325,5856
9.3313,4568
9.33762,5903
9.34392,5536
9.35023,6788
9.35653,5091
9.36285,5497
9.36915,5292
9.37547,4729
9.38177,4141
9.38808,5443
9.39438,5934
9.4007,4798
9.407,5538
9.41332,5412
9.41962,7603
9.42593,8171
9.43223,6886
9.43855,8296
9.44485,7494
9.45117,6871
9.45747,8719
9.46378,6766
9.4701,6503
9.4764,5330
9.48272,5105
9.48902,5736
9.49533,4821
