% SensorRevision=2013-02-26 15:04
% SerialNumber=111002
% LaserColor=Blue
% AutoBaselineEnabled=false
% AutoBaselineStart=102
% AutoBaselineInterval=10
% AutoBaselineAveragingTime=10
% AutoBaselineFlushTime=45
% AutoSaveEnabled=true
% AutoSaveInterval=5
% ExactSampleTime=0.88
%       7     744    3280       1
%    3742      15      10      45
%      10     102       5       3
%   20000    2.50  834.00   98.81
%  -85.92   77.00   27.60     0.0
%     0.0     0.0     0.0     1.0
%     1.2  429.72    0.10  -27.80
%  142.30      10       4  111002
IgorTime,NO2,RawLoss,Pressure,Temperature,Signal,Unused,Status,LastBaseline,Timestamp
3602714080,.084,453.250,725.59,307.24,-5156.15,133.26, 00004,429.724,2018/08/02 20:50:22
3602714081,.098,453.260,725.45,307.25,-5187.86,133.25, 00004,429.724,2018/08/02 20:50:23
3602714082,.140,453.301,725.39,307.25,-5188.65,133.25, 00004,429.724,2018/08/02 20:50:24
3602714083,.115,453.278,725.45,307.24,-5188.65,133.25, 00004,429.724,2018/08/02 20:50:25
3602714084,.085,453.249,725.52,307.24,-5188.65,133.25, 00004,429.724,2018/08/02 20:50:26
3602714085,.071,453.234,725.52,307.24,-5188.65,133.25, 00004,429.724,2018/08/02 20:50:27
3602714086,.061,453.219,725.39,307.24,-5188.65,133.25, 00004,429.724,2018/08/02 20:50:28
3602714087,.141,453.306,725.45,307.24,-5188.65,133.25, 00004,429.724,2018/08/02 20:50:29
3602714088,.095,453.261,725.59,307.24,-5189.44,133.23, 00004,429.724,2018/08/02 20:50:30
3602714089,.130,453.296,725.52,307.24,-5189.44,133.25, 00004,429.724,2018/08/02 20:50:31
3602714090,.136,453.302,725.52,307.24,-5189.44,133.25, 00004,429.724,2018/08/02 20:50:32
3602714091,.185,453.356,725.59,307.24,-5189.44,133.25, 00004,429.724,2018/08/02 20:50:33
3602714092,.091,453.256,725.52,307.24,-5189.44,133.25, 00004,429.724,2018/08/02 20:50:34
3602714093,-.093,452.923,721.22,307.24,-5194.99,133.25, 10004,429.724,2018/08/02 20:50:35
3602714094,-.146,452.872,721.29,307.21,-5182.31,133.23, 10004,429.724,2018/08/02 20:50:37
3602714095,-.570,452.429,721.22,307.17,-5191.82,133.23, 10004,429.724,2018/08/02 20:50:38
3602714096,-.683,452.314,721.22,307.13,-5194.99,133.23, 10004,429.724,2018/08/02 20:50:39
3602714097,-.859,452.135,721.29,307.09,-5196.58,133.22, 10004,429.724,2018/08/02 20:50:40
3602714098,-.854,452.143,721.29,307.05,-5197.37,133.23, 10004,429.724,2018/08/02 20:50:41
3602714099,-.888,452.108,721.22,307.00,-5198.16,133.22, 10004,429.724,2018/08/02 20:50:42
3602714100,-.902,452.092,721.09,306.98,-5198.16,133.22, 10004,429.724,2018/08/02 20:50:43
3602714101,-.688,452.322,721.22,306.94,-5197.37,133.23, 10004,429.724,2018/08/02 20:50:44
3602714102,-.721,452.290,721.22,306.91,-5195.78,133.22, 10004,429.724,2018/08/02 20:50:45
3602714103,-.749,452.256,721.02,306.88,-5196.58,133.23, 10004,429.724,2018/08/02 20:50:46
3602714104,-.661,452.357,721.22,306.85,-5195.78,133.23, 10004,429.724,2018/08/02 20:50:47
3602714105,-.669,452.345,721.02,306.83,-5196.58,133.22, 10004,429.724,2018/08/02 20:50:48
3602714106,-.671,452.339,720.89,306.81,-5195.78,133.23, 10004,429.724,2018/08/02 20:50:49
3602714107,-.691,452.325,721.02,306.79,-5195.78,133.22, 10004,429.724,2018/08/02 20:50:50
3602714108,-.707,452.314,721.16,306.76,-5196.58,133.22, 10004,429.724,2018/08/02 20:50:51
3602714109,-.670,452.356,721.22,306.74,-5196.58,133.22, 10004,429.724,2018/08/02 20:50:52
3602714110,-.703,452.323,721.22,306.72,-5195.78,133.21, 10004,429.724,2018/08/02 20:50:53
3602714111,-.660,452.370,721.22,306.70,-5196.58,133.22, 10004,429.724,2018/08/02 20:50:54
3602714112,-.671,452.359,721.22,306.68,-5196.58,133.22, 10004,429.724,2018/08/02 20:50:55
3602714113,-.747,452.280,721.22,306.67,-5195.78,133.22, 10004,429.724,2018/08/02 20:50:56
