% SensorRevision=2013-02-26 15:04
% SerialNumber=111002
% LaserColor=Blue
% AutoBaselineEnabled=false
% AutoBaselineStart=521
% AutoBaselineInterval=10
% AutoBaselineAveragingTime=10
% AutoBaselineFlushTime=45
% AutoSaveEnabled=true
% AutoSaveInterval=5
% ExactSampleTime=0.88
%       7     744    3280       1
%    3742      15      10      45
%      10     521       5       3
%   20000    2.50  834.00   98.81
%  -85.92   77.00   27.60     0.0
%     0.0     0.0     0.0     1.0
%     1.2  429.15    0.10  -27.80
%  142.30      10       4  111002
IgorTime,NO2,RawLoss,Pressure,Temperature,Signal,Unused,Status,LastBaseline,Timestamp
3602715064,-.675,451.787,720.96,306.46,-5229.87,132.49, 10004,429.148,2018/08/11 02:20:10
3602715065,-.726,451.729,720.83,306.47,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:11
3602715066,-.695,451.759,720.76,306.47,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:12
3602715068,-.698,451.759,720.89,306.49,-5267.12,132.49, 10004,429.148,2018/08/11 02:20:15
3602715069,-.719,451.733,720.76,306.49,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:16
3602715070,-.705,451.747,720.76,306.49,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:17
3602715072,-.707,451.749,720.89,306.49,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:18
3602715073,-.713,451.743,720.89,306.49,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:19
3602715074,-.732,451.721,720.83,306.50,-5278.22,132.50, 10004,429.148,2018/08/11 02:20:20
3602715075,-.754,451.697,720.83,306.50,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:21
3602715076,-.669,451.783,720.76,306.51,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:22
3602715077,-.746,451.705,720.83,306.50,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:23
3602715078,-.742,451.709,720.83,306.51,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:24
3602715079,-.664,451.788,720.76,306.51,-5277.43,132.48, 10004,429.148,2018/08/11 02:20:25
3602715080,-.688,451.767,720.89,306.52,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:26
3602715081,-.752,451.697,720.83,306.52,-5277.43,132.50, 10004,429.148,2018/08/11 02:20:27
3602715082,-.699,451.750,720.76,306.53,-5277.43,132.48, 10004,429.148,2018/08/11 02:20:28
3602715083,-.732,451.718,720.83,306.53,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:29
3602715084,-.680,451.772,720.83,306.53,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:30
3602715085,-.681,451.770,720.83,306.54,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:31
3602715086,-.711,451.737,720.76,306.53,-5277.43,132.48, 10004,429.148,2018/08/11 02:20:32
3602715087,-.691,451.762,720.89,306.55,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:33
3602715088,-.722,451.728,720.83,306.55,-5277.43,132.48, 10004,429.148,2018/08/11 02:20:34
3602715089,-.736,451.715,720.89,306.55,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:35
3602715090,-.662,451.790,720.83,306.56,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:36
3602715091,-.717,451.734,720.89,306.56,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:37
3602715092,-.674,451.776,720.83,306.56,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:38
3602715093,-.725,451.723,720.83,306.56,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:39
3602715094,-.729,451.719,720.83,306.57,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:40
3602715095,-.666,451.786,720.89,306.58,-5277.43,132.49, 10004,429.148,2018/08/11 02:20:41
3602715096,-.701,451.750,720.89,306.58,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:42
3602715097,-.686,451.765,720.89,306.58,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:43
3602715098,-.601,451.853,720.89,306.59,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:44
3602715099,-.708,451.741,720.89,306.58,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:45
3602715100,-.727,451.721,720.89,306.59,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:46
3602715101,-.685,451.764,720.89,306.60,-5279.01,132.48, 10004,429.148,2018/08/11 02:20:47
3602715102,-.668,451.780,720.83,306.60,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:48
3602715103,-.686,451.761,720.83,306.60,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:49
3602715104,-.746,451.698,720.83,306.61,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:50
3602715105,-.718,451.729,720.89,306.60,-5279.01,132.48, 10004,429.148,2018/08/11 02:20:51
3602715106,-.715,451.733,720.96,306.62,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:52
3602715107,-.748,451.697,720.89,306.62,-5279.01,132.49, 10004,429.148,2018/08/11 02:20:53
3602715108,-.700,451.745,720.83,306.62,-5278.22,132.48, 10004,429.148,2018/08/11 02:20:54
3602715109,-.699,451.747,720.89,306.62,-5278.22,132.49, 10004,429.148,2018/08/11 02:20:55
3602715110,-.748,451.696,720.89,306.63,-5279.01,132.49, 10004,429.148,2018/08/11 02:20:56
3602715111,-.781,451.659,720.83,306.63,-5279.01,132.48, 10004,429.148,2018/08/11 02:20:57
3602715112,-.741,451.701,720.83,306.64,-5279.01,132.48, 10004,429.148,2018/08/11 02:20:58
3602715113,-.719,451.722,720.76,306.64,-5278.22,132.47, 10004,429.148,2018/08/11 02:20:59
3602715114,-.706,451.740,720.89,306.64,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:00
3602715115,-.750,451.690,720.83,306.64,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:01
3602715116,-.709,451.734,720.83,306.64,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:02
3602715117,-.675,451.769,720.83,306.65,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:03
3602715118,-.728,451.711,720.76,306.65,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:04
3602715119,-.690,451.755,720.89,306.66,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:05
3602715120,-.696,451.747,720.89,306.66,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:06
3602715121,-.728,451.714,720.89,306.67,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:07
3602715122,-.696,451.746,720.83,306.66,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:08
3602715123,-.712,451.730,720.89,306.67,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:09
3602715124,-.710,451.732,720.89,306.67,-5279.80,132.48, 10004,429.148,2018/08/11 02:21:10
3602715125,-.726,451.714,720.83,306.68,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:11
3602715126,-.737,451.701,720.83,306.68,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:12
3602715127,-.612,451.832,720.83,306.69,-5279.01,132.49, 10004,429.148,2018/08/11 02:21:13
3602715128,-.694,451.750,720.96,306.69,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:14
3602715129,-.734,451.706,720.89,306.69,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:15
3602715130,-.697,451.742,720.83,306.70,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:16
3602715131,-.701,451.739,720.89,306.71,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:18
3602715132,-.690,451.751,720.89,306.71,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:19
3602715133,-.651,451.794,720.96,306.71,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:20
3602715134,-.685,451.757,720.89,306.71,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:21
3602715136,-.681,451.758,720.83,306.71,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:22
3602715137,-.659,451.783,720.89,306.72,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:23
3602715138,-.663,451.779,720.89,306.72,-5279.01,132.48, 10004,429.148,2018/08/11 02:21:24
3602715139,-.624,451.816,720.83,306.73,-5279.01,132.49, 10004,429.148,2018/08/11 02:21:25
3602715140,-.620,451.821,720.83,306.73,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:26
3602715141,-.637,451.803,720.83,306.73,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:27
3602715142,-.576,451.866,720.83,306.74,-5278.22,132.47, 10004,429.148,2018/08/11 02:21:28
3602715143,-.600,451.842,720.83,306.73,-5278.22,132.47, 10004,429.148,2018/08/11 02:21:29
3602715144,-.606,451.834,720.83,306.75,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:30
3602715145,-.582,451.859,720.83,306.75,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:31
3602715146,-.646,451.792,720.83,306.75,-5278.22,132.47, 10004,429.148,2018/08/11 02:21:32
3602715147,-.606,451.836,720.89,306.75,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:33
3602715148,-.551,451.890,720.83,306.76,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:34
3602715149,-.588,451.854,720.89,306.76,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:35
3602715150,-.682,451.753,720.83,306.77,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:36
3602715151,-.584,451.855,720.83,306.77,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:37
3602715152,-.624,451.811,720.76,306.77,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:38
3602715153,-.696,451.737,720.83,306.77,-5278.22,132.47, 10004,429.148,2018/08/11 02:21:39
3602715154,-.581,451.860,720.89,306.78,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:40
3602715155,-.647,451.789,720.83,306.78,-5278.22,132.48, 10004,429.148,2018/08/11 02:21:41
3602715156,-.530,451.911,720.83,306.79,-5279.01,132.46, 10004,429.148,2018/08/11 02:21:42
3602715157,-.623,451.815,720.89,306.79,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:43
3602715158,-.659,451.773,720.76,306.79,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:44
3602715159,-.543,451.898,720.89,306.79,-5278.22,132.47, 10004,429.148,2018/08/11 02:21:45
3602715160,-.579,451.861,720.89,306.80,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:46
3602715161,-.585,451.851,720.83,306.81,-5279.01,132.47, 10004,429.148,2018/08/11 02:21:47
3602715162,-.570,451.870,720.89,306.80,-5278.22,132.47, 10004,429.148,2018/08/11 02:21:48
