0	1.9160891
1.003532987812	4.090517
2.007065974775	5.9030704
3.010598959525	8.756032
4.0141319419	7.0001202
5.017664929275	3.5431623
6.021197923187	2.1581509
7.024730914775	1.6794882
8.028263908974999	2.6308491
9.031796904662	7.666481
10.03532990055	3.444669
11.038862894475	2.895535
12.042395885712	4.0238981
13.045928881987	2.6857846
14.0494618781	5.688664
15.0529948719	5.9764285
16.056527864637	7.0257659
17.060060856481	2.3646853
18.063593852912	8.8465109
19.0671268438	2.8393278
20.07065983535	4.5450902
21.074192835725	10.290418
22.077725838037	10.366782
23.08125883525	8.020402
24.084791827825	3.2569726
25.088324821662	4.8266039
26.091857818225	5.0929222
27.095390808012	2.6894646
28.098923794437	5.6294928
29.102456784737	5.8563743
30.105989779362	5.6262317
31.109522772112	3.0052304
32.1130557622	2.6754749
33.11658874915	4.4695892
34.120121739475	3.8869524
35.123654731125	3.5708132
36.12718771995	7.8690124
37.130720717837	7.6176367
38.134253714662	8.3196726
39.13778671775	2.3263419
40.141319720012	4.5233998
41.144852718931	1.5643876
42.14838572015	10.216217
43.151918725587	5.4099751
44.1554517262	2.3311601
45.158984727875	3.0755877
46.16251772585	5.6210036
47.166050728062	4.9261937
48.169583736431	3.4938438
49.173116744862	3.9638777
50.176649747375	1.8814803
51.18018275265	2.5104423
52.183715760237	5.6653996
53.18724876925	3.2211242
54.19078177945	5.5913615
55.194314790675	2.9550147
56.197847794887	1.4249061
57.201380804062	3.4306827
58.204913808275	1.2059928
59.208446813287	6.2505245
60.211979819875	4.7961855
61.215512825412	5.4472055
62.2190458365	9.4479389
63.222578849662	1.8138192
64.226111861837	1.1473496
65.2296448681	4.466116
66.233177876025	1.6859026
67.23671088544999	6.8466973
68.240243895875	9.3889732
69.243776898462	1.857495
70.247309906837	1.7234885
71.25084292232499	4.7265601
72.25437594179999	6.8280759
73.25790896149999	4.9019814
74.2614419807	2.0207298
75.2649750021	2.9519815
76.268508028	6.4130459
77.272041051625	7.1035137
78.27557407659999	3.4937134
79.27910709997499	4.5448432
80.282640121962	4.2597208
81.2861731472	3.6836026
82.289706172062	5.3061328
83.293239192762	1.6305138
84.29677220889999	7.3107042
85.300305231412	3.9966209
86.3038382451	2.7768321
87.307371253912	3.9378314
88.31090427125	9.9366179
89.314437284956	3.5737174
90.31797029662499	4.4172459
91.321503313012	8.3217602
92.32503633595	6.9096689
93.328569354175	3.8875439
94.332102372725	7.4383755
95.335635394725	4.3391833
96.339168411337	2.8829989
97.342701428887	3.8136775
98.346234439125	3.9423702
99.34976745278699	3.9068646
100.35330046225	1.396616
101.35683347185	5.8564606
102.360366483737	6.0319223
103.363899493275	6.6076665
104.36743250525	4.4013071
105.370965521475	5.5041418
106.374498537562	7.0295672
107.378031546837	4.7616997
108.3815645628	4.9078503
109.3850975793	5.4566689
110.38863059235	2.8560913
111.392163602637	2.0824497
112.395696613281	9.1028519
113.39922961995	4.271244
114.402762632862	6.4236608
115.406295639875	3.9018033
116.409828652462	7.2631493
117.413361660925	1.7662579
118.416894669187	7.3412933
119.420427679412	5.4760146
120.4239606875	11.280014
121.427493695937	6.8828917
122.4310267099	6.4318051
123.434559723781	7.1059394
124.438092740762	6.0179286
125.4416257623	3.8918746
126.445158778487	7.3374853
127.448691787075	7.7903113
128.452224800937	3.2591457
129.45575780775	10.340649
130.459290814975	4.7469468
131.462823822275	5.1507249
132.466356824925	4.6823802
133.46988982695	7.373857
134.473422836412	8.7537155
135.476955847212	8.1668749
136.480488856887	10.877066
137.4840218636	17.468193
138.487554873612	10.531992
139.4910878843	18.945223
140.49462088875	14.02759
141.49815389455	21.161938
142.501686907075	23.090813
143.505219919687	18.732336
144.508752934875	32.832581
145.512285951	28.188303
146.51581896785	38.826725
147.519351978887	37.277428
148.52288499355	36.162655
149.526418008425	56.026848
150.5299510253	49.410954
151.533484043337	67.108864
152.537017057775	58.538876
153.54055007655	79.043114
154.544083090212	53.931988
155.547616106075	75.7202
156.551149129762	81.274147
157.554682147425	70.692169
158.558215159462	84.374741
159.561748179812	97.798126
160.56528119955	110.43717
161.568814216587	99.967834
162.572347235925	120.42651
163.5758802568	127.24648
164.5794132752	122.45584
165.582946296675	119.66499
166.5864793218	124.12036
167.59001234025	130.71855
168.593545361062	163.58316
169.597078387037	153.36586
170.600611412175	142.58493
171.604144438125	169.44916
172.607677464912	155.67073
173.611210493312	184.63106
174.614743522225	201.11562
175.6182765537	187.16937
176.621809579825	180.66695
177.62534260195	168.73782
178.628875624419	183.37828
179.632408640775	217.87466
180.6359416587	204.76814
181.63947468485	223.43102
182.643007709237	223.12556
183.646540734262	208.9437
184.65007375805	230.17267
185.6536067824	237.95735
186.657139804987	212.83772
187.660672823525	239.54608
188.664205847912	272.30106
189.667738868637	260.91373
190.67127189025	264.93341
191.674804910731	256.50836
192.678337926237	267.91238
193.681870941262	263.56522
194.6854039536	297.83371
195.688936965044	312.51038
196.692469976825	298.63647
197.696002989612	282.31271
198.699536006675	313.30273
199.703069022625	312.8598
200.706602031437	328.01831
201.710135043212	342.33109
202.7136680491	351.96173
203.71720106405	338.25967
204.7207340811	347.32419
205.724267093437	366.06125
206.7278001088	339.76974
207.7313331274	332.23773
208.734866149056	322.83298
209.738399172675	366.99878
210.7419321923	389.21713
211.745465202762	405.77734
212.748998220525	358.88956
213.7525312398	391.49335
214.756064257944	373.71964
215.7595972763	359.00089
216.763130301	392.87076
217.766663330081	378.66562
218.770196355212	385.89117
219.773729381437	421.33029
220.7772624121	401.42963
221.78079544235	423.23395
222.78432847395	444.32794
223.787861500187	399.28247
224.791394527725	477.70242
225.79492755115	413.70941
226.798460568206	466.63757
227.801993591525	475.11331
228.8055266047	479.1918
229.809059619837	423.6398
230.812592633675	483.44504
231.816125651262	444.12347
232.81965866595	470.02832
233.82319168065	463.86908
234.82672469555	484.55652
235.83025770505	479.6301
236.833790713037	463.22836
237.8373237311	476.90262
238.84085675265	492.52347
239.844389770562	467.73267
240.847922784937	446.22342
241.851455801812	478.08832
242.854988820737	467.94894
243.8585218382	463.38272
244.86205485695	495.51288
245.865587880025	437.71588
246.8691208977	465.28323
247.872653920462	455.52441
248.876186944075	455.18146
249.879719963494	478.16443
250.883252983337	435.47076
251.886786010325	426.85165
252.890319038425	457.50378
253.893852068075	449.2034
254.897385097675	410.40839
255.900918125425	418.44379
256.904451152762	413.58011
257.90798418305	449.11661
258.911517214275	424.74121
259.9150502417	412.22903
260.91858327105	407.02362
261.9221162975	397.74783
262.92564932615	371.77725
263.929182356587	376.18024
264.93271537835	376.15436
265.936248401712	364.77258
266.939781432475	362.17938
267.943314461287	363.87387
268.946847486569	317.97736
269.950380523825	407.63687
270.953913565262	350.314
271.957446606725	317.23969
272.960979650725	327.10474
273.964512693787	336.60968
274.9680457409	383.04333
275.9715787832	327.13544
276.975111823162	329.10739
277.97864485845	274.20831
278.982177892325	301.41492
279.9857109321	281.65326
280.989243963362	294.26526
281.992777000625	269.69708
282.996310037275	270.40411
283.9998430764	289.56342
285.003376116462	264.65546
286.006909163375	302.31165
287.0104422085	274.38312
288.013975245925	251.80034
289.017508287862	258.39328
290.021041331412	283.85895
291.02457437185	230.73337
292.028107411462	213.85014
293.031640450075	209.49684
294.035173490762	263.3392
295.038706534162	243.86519
296.042239574462	232.33553
297.045772618675	234.86473
298.049305662656	233.43626
299.052838705787	213.10986
300.056371744412	209.40138
301.059904785125	204.28862
302.063437824075	199.88982
303.0669708607	203.63899
304.070503898625	210.81969
305.0740369421	175.30121
306.07756998345	221.29099
307.08110302195	185.91235
308.08463606695	187.06265
309.088169111675	191.24883
310.0917021553	186.65874
311.095235193562	194.83968
312.09876823755	182.17862
313.1023012873	180.4832
314.105834327575	181.42349
315.109367367525	165.37047
316.11290040335	167.16626
317.116433435725	163.39699
318.119966473037	167.68538
