O3,a,b,c,date,timestamp
30.6,36.2,948.9,724,11/08/18,04:29:15
32.2,36.2,948.9,731,11/08/18,04:29:25
33.6,36.2,948.9,729,11/08/18,04:29:35
33.8,36.2,948.9,729,11/08/18,04:29:45
32.5,36.2,948.9,729,11/08/18,04:29:55
31.8,36.2,949.0,735,11/08/18,04:30:05
32.9,36.2,948.9,732,11/08/18,04:30:15
32.3,36.2,948.9,734,11/08/18,04:30:25
31.3,36.2,949.0,724,11/08/18,04:30:35
31.9,36.2,949.0,729,11/08/18,04:30:45
32.4,36.2,949.0,730,11/08/18,04:30:55
32.0,36.2,949.0,725,11/08/18,04:31:05
33.0,36.2,949.0,723,11/08/18,04:31:15
33.0,36.2,949.0,724,11/08/18,04:31:25
30.6,36.2,949.0,730,11/08/18,04:31:35
31.1,36.2,949.0,731,11/08/18,04:31:45
32.5,36.2,949.1,733,11/08/18,04:31:55
31.6,36.2,949.0,726,11/08/18,04:32:05
32.3,36.2,949.0,727,11/08/18,04:32:15
33.1,36.2,949.0,727,11/08/18,04:32:25
32.1,36.2,949.0,730,11/08/18,04:32:35
31.0,36.2,949.0,730,11/08/18,04:32:45
31.3,36.2,949.0,732,11/08/18,04:32:55
31.9,36.2,949.0,735,11/08/18,04:33:05
30.2,36.2,949.0,722,11/08/18,04:33:15
30.0,36.2,949.0,731,11/08/18,04:33:25
32.1,36.2,949.0,735,11/08/18,04:33:35
33.1,36.2,949.0,726,11/08/18,04:33:45
34.2,36.2,949.0,732,11/08/18,04:33:55
34.0,36.2,948.9,726,11/08/18,04:34:05
32.4,36.2,949.0,732,11/08/18,04:34:15
31.4,36.2,948.9,727,11/08/18,04:34:25
31.8,36.1,949.0,736,11/08/18,04:34:35
33.7,36.1,949.0,725,11/08/18,04:34:45
33.8,36.1,949.0,732,11/08/18,04:34:55
32.4,36.1,949.0,728,11/08/18,04:35:05
31.7,36.1,949.0,732,11/08/18,04:35:15
30.9,36.1,949.0,718,11/08/18,04:35:25
31.3,36.1,949.0,735,11/08/18,04:35:35
32.0,36.1,949.0,722,11/08/18,04:35:45
32.5,36.1,949.0,725,11/08/18,04:35:55
33.3,36.1,949.0,724,11/08/18,04:36:05
31.8,36.1,949.0,728,11/08/18,04:36:15
31.2,36.1,948.9,729,11/08/18,04:36:25
33.3,36.1,949.0,734,11/08/18,04:36:35
33.4,36.1,949.0,734,11/08/18,04:36:45
31.7,36.1,948.9,733,11/08/18,04:36:55
31.8,36.1,948.9,719,11/08/18,04:37:05
32.3,36.1,948.9,724,11/08/18,04:37:15
31.8,36.1,948.9,726,11/08/18,04:37:25
31.6,36.1,949.0,730,11/08/18,04:37:35
32.8,36.1,949.0,728,11/08/18,04:37:45
31.8,36.1,949.0,732,11/08/18,04:37:55
30.1,36.1,949.0,727,11/08/18,04:38:05
30.5,36.1,949.0,730,11/08/18,04:38:15
31.3,36.1,949.0,730,11/08/18,04:38:25
31.6,36.1,949.0,729,11/08/18,04:38:35
31.7,36.1,949.0,730,11/08/18,04:38:45
30.8,36.1,949.0,730,11/08/18,04:38:55
30.5,36.1,949.0,724,11/08/18,04:39:05
31.9,36.0,949.0,725,11/08/18,04:39:15
32.4,36.0,949.0,728,11/08/18,04:39:25
31.9,36.0,949.0,726,11/08/18,04:39:35
32.1,36.0,949.0,721,11/08/18,04:39:45
32.3,36.0,949.0,724,11/08/18,04:39:55
31.7,36.0,949.0,732,11/08/18,04:40:05
32.8,36.0,949.0,731,11/08/18,04:40:15
33.4,36.0,949.0,727,11/08/18,04:40:25
30.9,36.0,949.1,728,11/08/18,04:40:35
30.6,36.0,949.0,734,11/08/18,04:40:45
31.5,36.0,949.0,732,11/08/18,04:40:55
31.3,36.0,949.0,731,11/08/18,04:41:05
32.1,36.0,949.0,723,11/08/18,04:41:15
32.4,36.0,949.0,722,11/08/18,04:41:25
31.4,36.0,949.1,722,11/08/18,04:41:35
30.9,36.0,949.0,726,11/08/18,04:41:45
31.6,36.0,949.1,731,11/08/18,04:41:55
32.3,36.0,949.0,730,11/08/18,04:42:05
32.6,36.0,949.1,723,11/08/18,04:42:15
32.1,36.0,949.1,728,11/08/18,04:42:25
31.1,36.0,949.1,723,11/08/18,04:42:35
31.2,36.0,949.0,724,11/08/18,04:42:45
32.8,36.0,949.0,728,11/08/18,04:42:55
32.4,36.0,949.0,724,11/08/18,04:43:05
30.2,36.0,949.0,725,11/08/18,04:43:15
30.5,36.0,949.1,722,11/08/18,04:43:25
32.6,36.0,949.1,725,11/08/18,04:43:35
31.9,36.0,949.1,722,11/08/18,04:43:45
32.9,36.0,949.1,722,11/08/18,04:43:55
34.0,35.9,949.1,734,11/08/18,04:44:05
32.6,35.9,949.1,725,11/08/18,04:44:15
33.5,35.9,949.1,723,11/08/18,04:44:25
33.4,35.9,949.1,727,11/08/18,04:44:35
31.9,35.9,949.0,724,11/08/18,04:44:45
31.6,35.9,949.1,721,11/08/18,04:44:55
31.7,35.9,949.1,733,11/08/18,04:45:05
31.2,35.9,949.1,720,11/08/18,04:45:15
29.8,35.9,949.1,732,11/08/18,04:45:25
29.2,35.9,949.1,732,11/08/18,04:45:35
30.5,35.9,949.1,727,11/08/18,04:45:45
30.9,35.9,949.1,714,11/08/18,04:45:55
30.3,35.9,949.1,731,11/08/18,04:46:05
29.5,35.9,949.1,729,11/08/18,04:46:15
30.2,35.9,949.1,724,11/08/18,04:46:25
31.4,35.9,949.1,722,11/08/18,04:46:35
30.9,35.9,949.1,729,11/08/18,04:46:45
29.7,35.9,949.1,735,11/08/18,04:46:55
28.8,35.9,949.0,730,11/08/18,04:47:05
29.2,35.9,949.1,728,11/08/18,04:47:15
30.7,35.9,949.1,726,11/08/18,04:47:25
30.7,35.9,949.1,720,11/08/18,04:47:35
29.1,35.9,949.1,727,11/08/18,04:47:45
28.6,35.9,949.2,720,11/08/18,04:47:55
29.2,35.9,949.1,726,11/08/18,04:48:05
30.7,35.9,949.1,719,11/08/18,04:48:15
31.6,35.9,949.1,726,11/08/18,04:48:25
31.0,35.9,949.1,729,11/08/18,04:48:35
31.5,35.9,949.1,728,11/08/18,04:48:45
31.9,35.9,949.1,722,11/08/18,04:48:55
30.3,35.9,949.1,724,11/08/18,04:49:05
30.8,35.9,949.1,726,11/08/18,04:49:15
30.1,35.9,949.1,720,11/08/18,04:49:25
28.9,35.9,949.1,717,11/08/18,04:49:35
29.7,35.9,949.1,726,11/08/18,04:49:45
29.8,35.9,949.1,727,11/08/18,04:49:55
31.4,35.9,949.1,722,11/08/18,04:50:05
30.6,35.9,949.2,725,11/08/18,04:50:15
29.8,35.9,949.1,730,11/08/18,04:50:25
31.1,35.9,949.2,731,11/08/18,04:50:35
31.1,35.8,949.1,725,11/08/18,04:50:45
30.0,35.8,949.2,717,11/08/18,04:50:55
31.0,35.8,949.2,726,11/08/18,04:51:05
30.7,35.8,949.2,730,11/08/18,04:51:15
29.9,35.8,949.2,720,11/08/18,04:51:25
31.4,35.8,949.2,729,11/08/18,04:51:35
31.2,35.8,949.1,727,11/08/18,04:51:45
31.6,35.8,949.2,722,11/08/18,04:51:55
30.6,35.8,949.1,721,11/08/18,04:52:05
30.6,35.8,949.1,731,11/08/18,04:52:15
31.6,35.8,949.2,731,11/08/18,04:52:25
30.1,35.8,949.2,730,11/08/18,04:52:35
30.0,35.8,949.2,725,11/08/18,04:52:45
30.6,35.8,949.2,722,11/08/18,04:52:55
31.0,35.8,949.2,725,11/08/18,04:53:05
32.5,35.8,949.2,724,11/08/18,04:53:15
31.9,35.8,949.1,721,11/08/18,04:53:25
31.0,35.8,949.1,726,11/08/18,04:53:35
31.0,35.8,949.2,735,11/08/18,04:53:45
32.1,35.8,949.2,725,11/08/18,04:53:55
33.3,35.8,949.2,724,11/08/18,04:54:05
32.7,35.8,949.1,718,11/08/18,04:54:15
30.5,35.8,949.2,731,11/08/18,04:54:25
29.9,35.8,949.2,723,11/08/18,04:54:35
30.3,35.8,949.2,723,11/08/18,04:54:45
28.0,35.8,949.2,724,11/08/18,04:54:55
28.4,35.8,949.2,723,11/08/18,04:55:05
29.3,35.8,949.2,727,11/08/18,04:55:15
30.0,35.8,949.2,726,11/08/18,04:55:25
31.7,35.8,949.2,722,11/08/18,04:55:35
31.5,35.8,949.2,718,11/08/18,04:55:45
30.7,35.7,949.2,727,11/08/18,04:55:55
29.8,35.7,949.2,726,11/08/18,04:56:05
29.1,35.7,949.2,721,11/08/18,04:56:15
29.4,35.7,949.2,719,11/08/18,04:56:25
29.9,35.7,949.3,725,11/08/18,04:56:35
30.9,35.7,949.3,728,11/08/18,04:56:45
30.4,35.7,949.2,730,11/08/18,04:56:55
30.0,35.7,949.2,722,11/08/18,04:57:05
30.5,35.7,949.2,728,11/08/18,04:57:15
29.1,35.7,949.3,720,11/08/18,04:57:25
29.3,35.7,949.2,719,11/08/18,04:57:35
28.0,35.7,949.3,728,11/08/18,04:57:45
27.9,35.7,949.2,718,11/08/18,04:57:55
30.7,35.7,949.3,724,11/08/18,04:58:05
29.4,35.7,949.3,733,11/08/18,04:58:15
27.3,35.7,949.3,728,11/08/18,04:58:25
29.1,35.7,949.2,726,11/08/18,04:58:35
28.5,35.7,949.3,728,11/08/18,04:58:45
27.9,35.7,949.3,723,11/08/18,04:58:55
28.9,35.7,949.0,745,11/08/18,04:59:05
27.8,35.6,949.3,731,11/08/18,04:59:15
27.9,35.6,949.2,728,11/08/18,04:59:25
29.8,35.6,949.3,721,11/08/18,04:59:35
30.9,35.6,949.3,725,11/08/18,04:59:45
28.7,35.6,949.3,722,11/08/18,04:59:55
26.9,35.6,949.2,729,11/08/18,05:00:05
26.5,35.6,949.2,725,11/08/18,05:00:15
28.5,35.6,949.2,725,11/08/18,05:00:25
31.0,35.6,949.2,722,11/08/18,05:00:35
29.9,35.6,949.3,717,11/08/18,05:00:45
29.8,35.6,949.3,721,11/08/18,05:00:55
29.2,35.6,949.3,725,11/08/18,05:01:05
28.7,35.6,949.2,725,11/08/18,05:01:15
28.6,35.6,949.3,723,11/08/18,05:01:25
28.4,35.6,949.3,716,11/08/18,05:01:35
29.4,35.6,949.3,729,11/08/18,05:01:45
30.4,35.6,949.3,725,11/08/18,05:01:55
31.9,35.6,949.2,722,11/08/18,05:02:05
31.1,35.5,949.2,721,11/08/18,05:02:15
29.7,35.5,949.2,732,11/08/18,05:02:25
28.8,35.5,949.2,721,11/08/18,05:02:35
28.3,35.5,949.2,724,11/08/18,05:02:45
27.7,35.5,949.2,718,11/08/18,05:02:55
27.4,35.5,949.2,719,11/08/18,05:03:05
28.6,35.5,949.3,723,11/08/18,05:03:15
28.7,35.5,949.2,721,11/08/18,05:03:25
27.9,35.5,949.3,717,11/08/18,05:03:35
27.6,35.5,949.2,722,11/08/18,05:03:45
27.5,35.5,949.3,721,11/08/18,05:03:55
27.2,35.5,949.2,722,11/08/18,05:04:05
27.2,35.5,949.2,727,11/08/18,05:04:15
26.7,35.5,949.2,724,11/08/18,05:04:25
27.2,35.5,949.2,725,11/08/18,05:04:35
27.8,35.5,949.2,724,11/08/18,05:04:45
27.9,35.5,949.3,725,11/08/18,05:04:55
28.5,35.4,949.2,726,11/08/18,05:05:05
28.4,35.4,949.2,724,11/08/18,05:05:15
28.5,35.4,949.3,723,11/08/18,05:05:25
28.1,35.4,949.2,719,11/08/18,05:05:35
28.2,35.4,949.2,726,11/08/18,05:05:45
29.4,35.4,949.2,722,11/08/18,05:05:55
28.9,35.4,949.2,720,11/08/18,05:06:05
29.5,35.4,949.2,717,11/08/18,05:06:15
31.7,35.4,949.2,727,11/08/18,05:06:25
32.9,35.4,949.0,740,11/08/18,05:06:35
31.3,35.4,949.3,731,11/08/18,05:06:45
29.1,35.4,949.3,721,11/08/18,05:06:55
29.0,35.4,949.2,721,11/08/18,05:07:05
30.2,35.4,949.1,745,11/08/18,05:07:15
30.2,35.4,949.3,726,11/08/18,05:07:25
27.5,35.4,949.3,722,11/08/18,05:07:35
27.0,35.3,949.3,713,11/08/18,05:07:45
27.2,35.3,949.3,723,11/08/18,05:07:55
27.3,35.3,949.2,722,11/08/18,05:08:05
26.9,35.3,949.1,742,11/08/18,05:08:15
27.7,35.3,949.2,721,11/08/18,05:08:25
28.4,35.3,949.3,725,11/08/18,05:08:35
27.3,35.3,949.3,720,11/08/18,05:08:45
26.8,35.3,949.2,729,11/08/18,05:08:55
25.8,35.3,949.1,735,11/08/18,05:09:05
26.9,35.3,949.2,727,11/08/18,05:09:15
28.8,35.3,949.2,723,11/08/18,05:09:25
28.7,35.3,949.0,747,11/08/18,05:09:35
27.0,35.3,949.2,733,11/08/18,05:09:45
26.0,35.3,949.3,719,11/08/18,05:09:55
26.6,35.3,949.1,735,11/08/18,05:10:05
27.7,35.3,949.0,739,11/08/18,05:10:15
27.6,35.3,949.2,728,11/08/18,05:10:25
26.5,35.3,949.3,721,11/08/18,05:10:35
25.4,35.2,949.2,726,11/08/18,05:10:45
25.0,35.2,949.3,720,11/08/18,05:10:55
25.9,35.2,949.0,739,11/08/18,05:11:05
26.5,35.2,949.0,742,11/08/18,05:11:15
27.2,35.2,949.3,720,11/08/18,05:11:25
26.8,35.2,949.2,723,11/08/18,05:11:35
26.5,35.2,949.0,742,11/08/18,05:11:45
28.6,35.2,949.1,731,11/08/18,05:11:55
29.4,35.2,949.2,714,11/08/18,05:12:05
28.2,35.2,949.2,727,11/08/18,05:12:15
27.9,35.2,949.0,736,11/08/18,05:12:25
28.8,35.2,949.2,728,11/08/18,05:12:35
29.0,35.2,949.2,726,11/08/18,05:12:45
27.9,35.2,949.3,730,11/08/18,05:12:55
26.8,35.2,949.0,745,11/08/18,05:13:05
28.1,35.2,949.2,731,11/08/18,05:13:15
28.6,35.2,949.2,719,11/08/18,05:13:25
28.5,35.1,949.2,723,11/08/18,05:13:35
29.7,35.1,949.2,737,11/08/18,05:13:45
29.8,35.1,949.2,713,11/08/18,05:13:55
29.6,35.1,949.2,724,11/08/18,05:14:05
28.9,35.1,949.1,737,11/08/18,05:14:15
27.1,35.1,949.2,724,11/08/18,05:14:25
26.3,35.1,949.2,716,11/08/18,05:14:35
29.8,35.1,949.3,720,11/08/18,05:14:45
32.2,35.1,949.0,747,11/08/18,05:14:55
32.6,35.1,949.2,717,11/08/18,05:15:05
32.1,35.1,949.3,725,11/08/18,05:15:15
30.8,35.1,949.3,726,11/08/18,05:15:25
32.1,35.1,949.0,737,11/08/18,05:15:35
32.5,35.1,949.3,717,11/08/18,05:15:45
31.2,35.0,949.3,720,11/08/18,05:15:55
29.9,35.0,949.1,746,11/08/18,05:16:05
28.9,35.0,949.1,733,11/08/18,05:16:15
28.2,35.0,949.3,721,11/08/18,05:16:25
28.4,35.0,949.2,722,11/08/18,05:16:35
29.0,35.0,949.2,734,11/08/18,05:16:45
28.0,35.0,949.3,716,11/08/18,05:16:55
26.0,35.0,949.2,720,11/08/18,05:17:05
26.1,35.0,948.9,740,11/08/18,05:17:15
26.7,35.0,949.2,725,11/08/18,05:17:25
28.8,35.0,949.1,721,11/08/18,05:17:35
30.1,35.0,949.2,728,11/08/18,05:17:45
29.9,35.0,948.9,740,11/08/18,05:17:55
30.3,35.0,949.2,714,11/08/18,05:18:05
29.2,35.0,949.2,719,11/08/18,05:18:15
30.2,35.0,948.9,741,11/08/18,05:18:25
30.8,35.0,949.1,722,11/08/18,05:18:35
29.4,34.9,949.2,719,11/08/18,05:18:45
31.3,34.9,949.1,720,11/08/18,05:18:55
31.5,34.9,948.9,736,11/08/18,05:19:05
29.3,34.9,949.1,731,11/08/18,05:19:15
30.9,34.9,949.1,720,11/08/18,05:19:25
32.1,34.9,948.9,732,11/08/18,05:19:35
32.2,34.9,949.0,721,11/08/18,05:19:45
33.0,34.9,949.2,719,11/08/18,05:19:55
31.4,34.9,948.9,733,11/08/18,05:20:05
29.2,34.9,949.0,727,11/08/18,05:20:15
28.0,34.9,949.1,717,11/08/18,05:20:25
28.2,34.9,948.9,735,11/08/18,05:20:35
31.3,34.9,949.0,731,11/08/18,05:20:45
32.8,34.9,949.2,719,11/08/18,05:20:55
32.0,34.9,949.2,717,11/08/18,05:21:05
32.4,34.9,949.0,735,11/08/18,05:21:15
31.7,34.9,949.2,719,11/08/18,05:21:25
32.0,34.9,949.2,722,11/08/18,05:21:35
32.9,34.9,948.9,729,11/08/18,05:21:45
32.2,34.9,949.1,717,11/08/18,05:21:55
31.9,34.9,949.2,719,11/08/18,05:22:05
31.2,34.9,949.1,735,11/08/18,05:22:15
31.6,34.8,949.2,718,11/08/18,05:22:25
31.1,34.9,949.3,713,11/08/18,05:22:35
136.2,34.8,948.9,739,11/08/18,05:22:45
137.0,34.8,949.0,730,11/08/18,05:22:55
31.0,34.8,949.2,715,11/08/18,05:23:05
30.5,34.8,948.9,739,11/08/18,05:23:15
31.0,34.8,949.2,728,11/08/18,05:23:25
32.0,34.8,949.2,722,11/08/18,05:23:35
31.6,34.8,949.2,711,11/08/18,05:23:45
31.1,34.8,949.2,717,11/08/18,05:23:55
31.3,34.8,949.0,727,11/08/18,05:24:05
33.2,34.8,949.2,718,11/08/18,05:24:15
35.7,34.8,949.2,721,11/08/18,05:24:25
34.5,34.8,949.0,740,11/08/18,05:24:35
32.5,34.8,949.3,723,11/08/18,05:24:45
31.4,34.8,949.3,715,11/08/18,05:24:55
31.4,34.8,949.0,729,11/08/18,05:25:05
33.3,34.8,949.2,729,11/08/18,05:25:15
32.7,34.8,949.3,708,11/08/18,05:25:25
30.7,34.8,948.9,742,11/08/18,05:25:35
30.5,34.8,949.1,728,11/08/18,05:25:45
31.2,34.8,949.2,715,11/08/18,05:25:55
32.4,34.8,948.9,737,11/08/18,05:26:05
32.0,34.8,949.1,731,11/08/18,05:26:15
32.5,34.8,949.2,719,11/08/18,05:26:25
33.2,34.8,949.0,728,11/08/18,05:26:35
32.9,34.8,949.1,733,11/08/18,05:26:45
32.5,34.8,949.2,722,11/08/18,05:26:55
31.3,34.8,949.2,711,11/08/18,05:27:05
32.5,34.8,948.9,737,11/08/18,05:27:15
33.7,34.8,949.0,719,11/08/18,05:27:25
32.7,34.8,949.1,723,11/08/18,05:27:35
33.0,34.8,948.9,735,11/08/18,05:27:45
32.9,34.8,949.0,724,11/08/18,05:27:55
32.0,34.8,949.2,714,11/08/18,05:28:05
32.1,34.8,949.1,713,11/08/18,05:28:15
32.2,34.9,948.9,739,11/08/18,05:28:25
32.9,34.9,949.0,717,11/08/18,05:28:35
33.9,34.9,949.1,721,11/08/18,05:28:45
34.3,34.9,948.8,736,11/08/18,05:28:55
33.4,34.9,949.0,725,11/08/18,05:29:05
33.1,34.9,949.0,724,11/08/18,05:29:15
33.0,34.9,948.9,735,11/08/18,05:29:25
34.5,34.9,948.9,727,11/08/18,05:29:35
34.0,34.9,949.1,715,11/08/18,05:29:45
31.9,34.9,948.8,737,11/08/18,05:29:55
32.3,34.9,949.1,720,11/08/18,05:30:05
32.0,34.9,949.1,715,11/08/18,05:30:15
31.5,34.9,948.9,731,11/08/18,05:30:25
31.3,34.9,948.9,731,11/08/18,05:30:35
31.7,34.9,949.1,710,11/08/18,05:30:45
31.9,34.9,949.1,713,11/08/18,05:30:55
31.3,34.9,948.9,736,11/08/18,05:31:05
31.0,34.9,949.1,722,11/08/18,05:31:15
31.2,34.9,949.2,714,11/08/18,05:31:25
32.2,34.9,949.1,717,11/08/18,05:31:35
32.4,34.9,948.8,734,11/08/18,05:31:45
32.0,34.9,948.9,726,11/08/18,05:31:55
32.7,34.9,949.1,721,11/08/18,05:32:05
32.4,34.9,949.1,712,11/08/18,05:32:15
31.5,34.9,948.9,726,11/08/18,05:32:25
32.3,34.9,949.2,719,11/08/18,05:32:35
33.8,34.9,949.1,720,11/08/18,05:32:45
34.2,34.9,948.9,733,11/08/18,05:32:55
32.7,34.9,949.1,723,11/08/18,05:33:05
31.5,35.0,949.1,726,11/08/18,05:33:15
29.7,35.0,948.9,730,11/08/18,05:33:25
30.9,35.0,948.8,738,11/08/18,05:33:35
34.2,35.0,949.0,716,11/08/18,05:33:45
34.0,35.0,949.1,714,11/08/18,05:33:55
32.7,35.0,948.8,734,11/08/18,05:34:05
32.1,35.0,949.0,730,11/08/18,05:34:15
33.0,35.0,949.0,714,11/08/18,05:34:25
33.7,35.0,949.0,719,11/08/18,05:34:35
33.8,35.0,948.9,731,11/08/18,05:34:45
34.1,35.0,949.1,719,11/08/18,05:34:55
32.4,35.0,949.0,720,11/08/18,05:35:05
32.2,35.0,948.8,737,11/08/18,05:35:15
32.5,35.0,948.9,719,11/08/18,05:35:25
31.7,35.0,949.1,715,11/08/18,05:35:35
32.2,35.0,948.8,739,11/08/18,05:35:45
31.9,35.0,948.9,724,11/08/18,05:35:55
32.7,35.0,949.1,724,11/08/18,05:36:05
32.5,35.0,949.0,712,11/08/18,05:36:15
31.5,35.0,948.7,735,11/08/18,05:36:25
33.7,35.0,948.9,721,11/08/18,05:36:35
34.1,35.0,949.1,721,11/08/18,05:36:45
32.0,35.0,949.1,718,11/08/18,05:36:55
30.9,35.1,949.1,718,11/08/18,05:37:05
31.7,35.1,948.9,733,11/08/18,05:37:15
32.8,35.1,949.0,715,11/08/18,05:37:25
32.4,35.1,949.0,720,11/08/18,05:37:35
34.0,35.1,949.0,722,11/08/18,05:37:45
33.7,35.1,948.8,732,11/08/18,05:37:55
31.1,35.1,949.0,723,11/08/18,05:38:05
31.9,35.1,949.1,715,11/08/18,05:38:15
31.8,35.1,949.1,718,11/08/18,05:38:25
31.6,35.1,949.1,715,11/08/18,05:38:35
32.2,35.1,948.8,738,11/08/18,05:38:45
32.8,35.1,948.9,719,11/08/18,05:38:55
33.2,35.1,949.0,716,11/08/18,05:39:05
31.8,35.1,949.1,720,11/08/18,05:39:15
32.0,35.1,948.8,739,11/08/18,05:39:25
32.8,35.1,949.0,731,11/08/18,05:39:35
32.9,35.1,949.1,709,11/08/18,05:39:45
31.7,35.1,949.1,718,11/08/18,05:39:55
31.1,35.1,948.9,736,11/08/18,05:40:05
33.3,35.1,948.9,722,11/08/18,05:40:15
34.0,35.1,949.0,722,11/08/18,05:40:25
33.6,35.1,949.1,712,11/08/18,05:40:35
33.4,35.1,948.9,733,11/08/18,05:40:45
32.3,35.1,949.0,731,11/08/18,05:40:55
32.6,35.1,949.1,719,11/08/18,05:41:05
32.8,35.1,949.0,722,11/08/18,05:41:15
32.1,35.2,949.1,724,11/08/18,05:41:25
32.7,35.2,948.8,728,11/08/18,05:41:35
31.8,35.2,949.0,722,11/08/18,05:41:45
32.0,35.2,949.1,719,11/08/18,05:41:55
32.9,35.2,948.8,736,11/08/18,05:42:05
31.1,35.2,948.9,724,11/08/18,05:42:15
31.1,35.2,949.0,718,11/08/18,05:42:25
31.7,35.2,949.1,715,11/08/18,05:42:35
30.8,35.2,948.8,738,11/08/18,05:42:45
30.6,35.2,949.0,719,11/08/18,05:42:55
31.5,35.2,949.1,724,11/08/18,05:43:05
32.3,35.2,949.1,713,11/08/18,05:43:15
30.5,35.2,948.9,729,11/08/18,05:43:25
30.6,35.2,949.1,721,11/08/18,05:43:35
30.4,35.2,949.1,715,11/08/18,05:43:45
31.4,35.2,949.1,715,11/08/18,05:43:55
33.5,35.2,948.9,731,11/08/18,05:44:05
31.1,35.2,949.0,720,11/08/18,05:44:15
31.5,35.2,949.1,722,11/08/18,05:44:25
31.8,35.2,949.1,713,11/08/18,05:44:35
31.1,35.2,948.9,738,11/08/18,05:44:45
31.0,35.2,949.0,729,11/08/18,05:44:55
31.5,35.2,949.2,721,11/08/18,05:45:05
31.8,35.2,949.1,705,11/08/18,05:45:15
32.1,35.2,949.1,728,11/08/18,05:45:25
32.2,35.2,948.9,737,11/08/18,05:45:35
31.8,35.2,949.1,723,11/08/18,05:45:45
33.0,35.2,949.1,718,11/08/18,05:45:55
32.7,35.2,949.1,720,11/08/18,05:46:05
33.3,35.2,949.1,720,11/08/18,05:46:15
34.5,35.2,948.9,736,11/08/18,05:46:25
33.2,35.2,949.0,724,11/08/18,05:46:35
32.5,35.2,949.1,713,11/08/18,05:46:45
33.2,35.2,949.1,716,11/08/18,05:46:55
33.0,35.2,948.9,730,11/08/18,05:47:05
32.2,35.2,949.0,726,11/08/18,05:47:15
32.6,35.2,949.2,717,11/08/18,05:47:25
32.6,35.2,949.1,715,11/08/18,05:47:35
30.9,35.2,948.9,729,11/08/18,05:47:45
30.5,35.2,949.1,722,11/08/18,05:47:55
31.8,35.3,949.1,719,11/08/18,05:48:05
31.7,35.3,949.1,724,11/08/18,05:48:15
30.9,35.3,948.8,745,11/08/18,05:48:25
31.8,35.3,948.9,727,11/08/18,05:48:35
32.2,35.3,949.1,711,11/08/18,05:48:45
31.5,35.3,949.1,714,11/08/18,05:48:55
31.1,35.3,949.1,718,11/08/18,05:49:05
32.2,35.3,948.8,736,11/08/18,05:49:15
31.8,35.3,949.1,723,11/08/18,05:49:25
31.5,35.3,949.2,708,11/08/18,05:49:35
31.6,35.3,948.8,742,11/08/18,05:49:45
32.0,35.3,948.9,736,11/08/18,05:49:55
32.0,35.3,949.1,721,11/08/18,05:50:05
33.1,35.3,949.1,713,11/08/18,05:50:15
33.2,35.3,948.9,737,11/08/18,05:50:25
32.3,35.3,949.0,734,11/08/18,05:50:35
34.2,35.3,949.2,715,11/08/18,05:50:45
33.8,35.3,949.1,721,11/08/18,05:50:55
32.4,35.3,948.9,731,11/08/18,05:51:05
31.8,35.3,949.1,714,11/08/18,05:51:15
32.2,35.3,949.2,710,11/08/18,05:51:25
32.1,35.3,949.2,713,11/08/18,05:51:35
32.2,35.3,948.8,740,11/08/18,05:51:45
33.0,35.3,948.9,727,11/08/18,05:51:55
33.0,35.3,949.1,719,11/08/18,05:52:05
31.6,35.3,949.1,718,11/08/18,05:52:15
31.6,35.3,948.9,744,11/08/18,05:52:25
32.5,35.3,949.0,730,11/08/18,05:52:35
31.6,35.3,949.2,715,11/08/18,05:52:45
32.1,35.3,949.2,719,11/08/18,05:52:55
31.7,35.3,948.9,740,11/08/18,05:53:05
30.6,35.3,949.1,732,11/08/18,05:53:15
31.4,35.3,949.2,710,11/08/18,05:53:25
33.0,35.3,949.2,712,11/08/18,05:53:35
33.3,35.3,949.0,741,11/08/18,05:53:45
32.2,35.3,949.0,730,11/08/18,05:53:55
32.4,35.3,949.2,716,11/08/18,05:54:05
32.2,35.3,949.3,713,11/08/18,05:54:15
30.5,35.3,949.2,716,11/08/18,05:54:25
30.9,35.3,949.0,740,11/08/18,05:54:35
33.6,35.3,949.1,716,11/08/18,05:54:45
33.5,35.3,949.2,719,11/08/18,05:54:55
30.3,35.3,949.2,716,11/08/18,05:55:05
29.5,35.3,949.0,733,11/08/18,05:55:15
31.1,35.3,949.1,720,11/08/18,05:55:25
30.8,35.3,949.2,717,11/08/18,05:55:35
31.2,35.3,949.2,709,11/08/18,05:55:45
31.9,35.3,949.0,737,11/08/18,05:55:55
31.2,35.3,949.2,709,11/08/18,05:56:05
32.0,35.3,949.2,718,11/08/18,05:56:15
32.6,35.3,948.9,731,11/08/18,05:56:25
32.3,35.3,949.1,729,11/08/18,05:56:35
32.1,35.3,949.3,714,11/08/18,05:56:45
32.8,35.3,949.3,718,11/08/18,05:56:55
33.8,35.3,949.0,739,11/08/18,05:57:05
32.1,35.3,949.1,736,11/08/18,05:57:15
30.8,35.3,949.2,713,11/08/18,05:57:25
32.3,35.3,949.3,713,11/08/18,05:57:35
32.7,35.3,949.0,733,11/08/18,05:57:45
31.9,35.3,949.2,728,11/08/18,05:57:55
31.0,35.4,949.3,720,11/08/18,05:58:05
31.3,35.4,949.3,719,11/08/18,05:58:15
31.7,35.4,949.0,725,11/08/18,05:58:25
32.2,35.4,949.2,718,11/08/18,05:58:35
